pub,label,doi
http://info.deepcarbon.net/individual/d14039e3f-6b6b-493a-b099-ea606f684dbb,"Diagenetic Fe-carbonates in Paleoarchean felsic sedimentary rocks (Hooggenoeg Formation, Barberton greenstone belt, South Africa): Implications for CO2 sequestration and the chemical budget of seawater",10.1016/j.precamres.2009.04.010
http://info.deepcarbon.net/individual/d2885384d-1928-4140-8010-779b28e3def6,Onset of Plate Tectonics,10.1126/science.1208766
http://info.deepcarbon.net/individual/d98daf248-8545-437a-87bf-ded94013c805,"Energy, compressibility and covalency in the carbon subgroup",10.1080/095008300176380
http://info.deepcarbon.net/individual/d9eea85c-d5d5-4f91-9c26-eed1d3a0b546, Evaluating Glutamate and Aspartate Binding Mechanisms to Rutile (��-TiO 2 ) via ATR-FTIR Spectroscopy and Quantum Chemical Calculations ,10.1021/la103826p
http://info.deepcarbon.net/individual/d49ca7e4c-4732-4c38-94f3-1eba082f3ab2,Fluid regime and diamond formation in the reduced mantle: Experimental constraints,10.1016/j.gca.2009.06.010
http://info.deepcarbon.net/individual/d8417e576-f24e-479c-a5ed-696a8f515949,BIOTIC ENHANCEMENT OF WEATHERING AND THE HABITABILITY OF EARTH,10.1038/340457a0
http://info.deepcarbon.net/individual/aaccf020-d3f5-4b8f-80c1-299859cd3133,Emergence and the experimental pursuit of the origin of life,10.1017/CBO9780511806506.002
http://info.deepcarbon.net/individual/dd36aa3d2-f603-44a5-987c-593d23657474,Hydrogen in high pressure silicate and oxide mineral structures,10.2138/rmg.2006.62.5
http://info.deepcarbon.net/individual/d9e0a2b1d-5ac1-43d6-8a40-8d47a94805bc,Model prediction on the rise of pCO(2) in uniform flows by leakage of CO2 purposefully stored under the seabed,10.1016/j.ijggc.2009.03.004
http://info.deepcarbon.net/individual/8c7eba26-5150-475c-9861-d6a0430d1a9d,Plasma synthesis of hexagonal-pyramidal graphite hillocks,10.1016/j.carbon.2014.04.084
http://info.deepcarbon.net/individual/d02ecdccc-3c5b-4b4f-beed-7301869540b4,High-pressure behavior of iron carbide (Fe7C3) at inner core conditions,10.1029/2010JB007819
http://info.deepcarbon.net/individual/d41dc13ba-76d0-42f9-bc9f-be0fc0a01548,"BRAGG,WL - CRYSTAL STRUCTURES OF MINERALS",10.1180/minmag.1967.036.277.26
http://info.deepcarbon.net/individual/dfcf6197d-1be9-4af4-b0eb-9149163c0e94,Biochemical evolution II: Origin of life in tubular microstructures on weathered feldspar surfaces,10.1073/pnas.95.26.15173
http://info.deepcarbon.net/individual/4bb5f1ee-714d-4aae-916f-ac1a6a6ed14c,Sphalerite is a geochemical catalyst for carbon-hydrogen bond activation,10.1073/pnas.1324222111
http://info.deepcarbon.net/individual/d092624c1-1a7d-430c-be8f-83aaff7148cd,Hydrothermal CO2 degassing in seismically active zones during the late Quaternary,10.1016/j.chemgeo.2009.05.011
http://info.deepcarbon.net/individual/d982e1dfd-8648-4f86-bfab-1f21cfa01208,Proterozoic low orbital obliquity and axial-dipolar geomagnetic field from evaporite palaeolatitudes,10.1038/nature05203
http://info.deepcarbon.net/individual/df71fbbbf-9fa4-41e6-b542-b3cb515c73a7,The photochemistry of manganese and the origin of banded iron formations,10.1016/0016-7037(92)90346-K
http://info.deepcarbon.net/individual/d3c29b544-74e1-4184-8b9c-72cf5196544c,THE PHOTOCHEMISTRY OF MANGANESE AND THE ORIGIN OF BANDED IRON FORMATIONS,10.1016/0016-7037(92)90346-K
http://info.deepcarbon.net/individual/3116e441-ad3c-49db-9e5d-c9add53b27e0,Methanotrophic archaea possessing diverging methane-oxidizing and electron-transporting pathways,10.1038/ismej.2013.212
http://info.deepcarbon.net/individual/n9337,"Subduction zone metamorphic pathway for deep carbon cycling: I. Evidence from HP/UHP metasedimentary rocks, Italian Alps",10.1016/j.chemgeo.2014.07.013
http://info.deepcarbon.net/individual/d01aa8925-cf39-4f05-8913-ea436b266a2e,Links between Palaeoproterozoic palaeogeography and rise and decline of stromatolites: Fennoscandian shield,10.1016/S0301-9268(96)00061-7
http://info.deepcarbon.net/individual/d85b39fbf-a40c-4172-aebc-6b1cfe173b83,Long-Range Ordered Carbon Clusters: A Crystalline Material with Amorphous Building Blocks,10.1126/science.1220522
http://info.deepcarbon.net/individual/cc930d37-fd25-4f17-966c-5872c75386ee,"F, Cl and S input via serpentinite in subduction zones: implications for the nature of the fluid released at depth",10.1111/ter.12074
http://info.deepcarbon.net/individual/8b69e744-285c-414c-87cd-16f2d27826fd,Transformation and structure of silicatelike CO_{2}-V,10.1103/PhysRevB.87.214103
http://info.deepcarbon.net/individual/c3eaef90-5810-4eb8-9b0c-5321d13c3c84,Mineral ecophysiological data provide growing evidence for microbial activity in banded-iron formations,10.1130/G32003.1
http://info.deepcarbon.net/individual/442f31b8-7ccb-47fe-9201-da54c63729a2,Formation and phase transitions of methane hydrates under dynamic loadings: Compression rate dependent kinetics,10.1063/1.3695212
http://info.deepcarbon.net/individual/0fd2addd-402c-45b9-a252-dd85e42d8892, Aqueous CO 2 Solutions at Silica Surfaces and within Nanopore Environments. Insights from Isobaric���Isothermal Molecular Dynamics ,10.1021/jp3001948
http://info.deepcarbon.net/individual/n9346,Laboratory investigation of high pressure survival in Shewanella oneidensis MR-1 into the gigapascal pressure range,10.3389/fmicb/2014.00612
http://info.deepcarbon.net/individual/ccf3dd19-4dd1-4ab4-920b-c332ff8080ee,The contribution of the Precambrian continental lithosphere to global H2 production,10.1038/nature14017
http://info.deepcarbon.net/individual/602ee07e-a261-4a72-abe6-a9061dbabe41,Physical and chemical transformations of highly compressed carbon dioxide at bond energies,10.1039/c3cp50761k
http://info.deepcarbon.net/individual/c7cc7ae2-1935-4471-af46-a089fe174392,Microbial characterization of basalt formation waters targeted for geological carbon sequestration,10.1111/1574-6941.12098
http://info.deepcarbon.net/individual/beee8924-178d-4795-8804-b51a54ff4a51,Microbial characterization of basalt formation waters targeted for geological carbon sequestration,10.1111/1574-6941.12098
http://info.deepcarbon.net/individual/d4f6eb9e3-6107-463f-9314-0bca00dfea46,Gas hydrates: Unlocking the energy from icy cages,10.1063/1.3216463
http://info.deepcarbon.net/individual/5d25b04e-c5aa-45fd-887a-f377628a6d33,Bacterial Communities Associated with Subsurface Geochemical Processes in Continental Serpentinite Springs,10.1128/AEM.00330-13
http://info.deepcarbon.net/individual/708ca3df-264e-459f-bdf2-da8f7b7725cf,Bacterial Communities Associated with Subsurface Geochemical Processes in Continental Serpentinite Springs,10.1128/AEM.00330-13
http://info.deepcarbon.net/individual/d82c61fc-7d38-48c8-a1e6-820c80b666ad,Deep water gives up another secret,10.1073/pnas.1303923110
http://info.deepcarbon.net/individual/d56b583b5-5764-4263-9193-11ff437d4094,Stellar MgSiO3 perovskite: A shock-transformed stardust silicate found in a meteorite,10.1086/521623
http://info.deepcarbon.net/individual/4f3aadfb-e9a9-43d1-89fd-f15b77998fa2,Gas seepage and seismogenic structures along the North Anatolian Fault in the eastern Sea of Marmara,10.1029/2012GC004190
http://info.deepcarbon.net/individual/7b704cc1-b1eb-4584-9b40-454b891662ad,Fluid expulsion in terrestrial sedimentary basins: A process providing potential analogs for giant polygons and mounds in the martian lowlands,10.1016/j.icarus.2012.09.018
http://info.deepcarbon.net/individual/n11680,A new method for high-resolution bivalve growth rate studies in hydrothermal environments,10.1007/s00227-013-2195-7
http://info.deepcarbon.net/individual/d34912467-f4eb-4d32-99e1-a6153d7e3261,Linear carbon dioxide in the high-pressure high-temperature crystalline phase IV,10.1103/PhysRevLett.93.205503
http://info.deepcarbon.net/individual/eebad711-bc42-424b-9b4f-c9b5b6930e3f,Termination and hydration of forsteritic olivine (010) surface,10.1016/j.gca.2014.09.005
http://info.deepcarbon.net/individual/d5b6b2901-da5a-4c85-afff-aee26253cdb0,A carbonate-fluoride defect model for carbonate-rich fluorapatite,10.2138/am.2013.4445
http://info.deepcarbon.net/individual/7d9132aa-fa98-4807-a76d-a1215343ab53,Metapyroxenite in the mantle transition zone revealed from majorite inclusions in diamonds,10.1130/G34311.1
http://info.deepcarbon.net/individual/n5544,Metapyroxenite in the mantle transition zone revealed from majorite inclusions in diamonds,10.1130/G34311.1
http://info.deepcarbon.net/individual/56b37576-cb33-4fc9-9ed9-1d2b12aeb329,Chemical Evolution: An Introduction,10.1021/bk-2009-1025.ch001
http://info.deepcarbon.net/individual/d4737f396-0e54-4cb5-9975-f7e7391656bf,In situ Raman spectroscopy study on dissociation of methane at high temperatures and at high pressures,10.1088/0256-307X/25/2/116
http://info.deepcarbon.net/individual/d98f95968-0bae-48b7-891d-2ad40bd4dc9f,X-ray diffraction studies and equation of state of methane at 202 GPa,10.1016/j.cplett.2009.03.072
http://info.deepcarbon.net/individual/d75e18193-a420-40ee-8f98-85fa0cdcab70,"CRYSTAL-STRUCTURE OF CACO3(II), A HIGH-PRESSURE METASTABLE PHASE OF CALCIUM-CARBONATE",10.1107/S0567740875002774
http://info.deepcarbon.net/individual/d1bc93719-c88e-4151-a5c3-c7f64fde04a9,Hydrogen isotope exchange between n-alkanes and water under hydrothermal conditions,10.1016/j.gca.2011.10.008
http://info.deepcarbon.net/individual/d1d032780-8e94-4519-8d48-5d962c473422,Synthetic diamond opens windows into the deep Earth,10.1029/2012EO070001
http://info.deepcarbon.net/individual/d919c23a9-6f60-4cb9-9902-f635715ae649,THE CRADLE CHEMISTRY OF LIFE - ON THE ORIGIN OF NATURAL-PRODUCTS IN A PYRITE-PULLED CHEMO-AUTOTROPHIC ORIGIN OF LIFE,10.1351/pac199365061343
http://info.deepcarbon.net/individual/c78fc39f-e283-4ac0-b374-4247de33b8be,"Mineral Surfaces, Geochemical Complexities, and the Origins of Life",10.1101/cshperspect.a002162
http://info.deepcarbon.net/individual/90239a36-8368-4127-9141-a2e69382ab51,The Graphites of New York: Scientific and Aesthetic Surprises,10.1080/00357520903284848
http://info.deepcarbon.net/individual/d100f8edc-9c88-4afc-a9bf-aa200c915704,High molecular diversity of extraterrestrial organic matter in Murchison meteorite revealed 40 years after its fall,10.1073/pnas.0912157107
http://info.deepcarbon.net/individual/de149a5fb-618c-447f-aa5d-87bdb16ecbc5,Craton reactivation on the Labrador Sea margins: Ar-40/Ar-39 age and Sr-Nd-Hf-Pb isotope constraints from alkaline and carbonatite intrusives,10.1016/j.epsl.2007.01.036
http://info.deepcarbon.net/individual/d6307de04-4223-4f33-9a8c-4db53aa24fb9,Coesite-like CO2: An analog to SiO2,10.1103/PhysRevB.82.012105
http://info.deepcarbon.net/individual/d4142bfb5-9eb6-433f-a4ae-5985181c0564,EQUATION OF STATE OF SHOCK-COMPRESSED LIQUIDS - CARBON-DIOXIDE AND AIR,10.1063/1.461665
http://info.deepcarbon.net/individual/d9d33b090-66f8-4326-9241-fafaecdc877a,"Earth and planetary sciences - A diamond trilogy: Superplumes, supercontinents, and supernovae",10.1126/science.285.5429.851
http://info.deepcarbon.net/individual/n43486,"Volcanic fumarole gas anlayses from Klyuchevskoy, Tolbachik and Shiveluch Volcanoes (Kamchatka, Russia), 1936-1937",10.1594/IEDA/100497
http://info.deepcarbon.net/individual/d29a3a2fb-023b-40ba-9438-c809bdbe2e1e,What lies in the future of high-pressure bioscience?,10.1016/j.bbapap.2005.10.004
http://info.deepcarbon.net/individual/dd94c9650-a4c5-4344-aaee-4e1d213dc778,CRYSTAL-CHEMISTRY OF 6-COORDINATED SILICON - A KEY TO UNDERSTANDING THE EARTHS DEEP INTERIOR,10.1107/S0108768191004214
http://info.deepcarbon.net/individual/331c7ef9-949a-4d2b-9197-ae056d38d058,Amorphous silica-like carbon dioxide,10.1038/nature04879
http://info.deepcarbon.net/individual/4e22b90b-fdb9-4d8e-b323-221ac75c442d,Sulfur geochemistry of peridotite-hosted hydrothermal systems: Comparing the Ligurian ophiolites with oceanic serpentinites,10.1016/j.gca.2012.05.021
http://info.deepcarbon.net/individual/11626903-c041-4d9f-9a42-5eb5740aa4d5,Amorphous Diamond: A High-Pressure Superhard Carbon Allotrope,10.1103/PhysRevLett.107.175504
http://info.deepcarbon.net/individual/4da4eecf-2e07-4c8f-a59c-af3648cb61ec,Re���Os dating of sulphide inclusions zonally distributed in single Yakutian diamonds: Evidence for multiple episodes of Proterozoic formation and protracted timescales of diamond growth,10.1016/j.gca.2013.06.035
http://info.deepcarbon.net/individual/d657ea4cc-c155-4ac6-b842-c7ee027f2253,Oscillations in Phanerozoic seawater chemistry: Evidence from fluid inclusions,10.1126/science.1064280
http://info.deepcarbon.net/individual/1ce818b0-e123-4523-9b94-7cf59ce64e7d,Repulsive Nature for Hydrogen Incorporation to Fe3C up to 14 GPa,10.2355/isijinternational.54.2637
http://info.deepcarbon.net/individual/d86252f89-1f5f-4fec-a518-a17684fb76de,The influence of carbon source on abiotic organic synthesis and carbon isotope fractionation under hydrothermal conditions,10.1016/j.gca.2010.02.008
http://info.deepcarbon.net/individual/80e6d7ef-d6be-4450-b37b-c8a41468af2a,A Jigsaw Puzzle Layer Cake of Spatial Data,10.1002/2014EO190006
http://info.deepcarbon.net/individual/30a0de38-b5fe-4955-b257-4f7a6e44c8c9,"Metasomatism and graphite formation at a lithological interface in Malaspina (Alpine Corsica, France)",10.1007/s00410-013-0949-3
http://info.deepcarbon.net/individual/d5a6ba30a-0293-4234-ba8d-e682b8c30bac,Climate changes caused by degassing of sediments during the emplacement of large igneous provinces,10.1130/G25325A.1
http://info.deepcarbon.net/individual/d5ee602e3-4015-4cd8-906e-b23b5197f571,A model of diffuse degassing at three subduction-related volcanoes,10.1007/s004450000075
http://info.deepcarbon.net/individual/9b05e483-9ef2-4340-b35f-74b8947b3684,Exploring the Free Energy and Conformational Landscape of tRNA at High Temperature and Pressure,10.1002/cphc.201402676
http://info.deepcarbon.net/individual/66e8ace6-2c8d-40d0-95e3-480150e54d7d,Aluminum speeds up the hydrothermal alteration of olivine,10.2138/am.2013.4469
http://info.deepcarbon.net/individual/9b1ab71e-811a-4163-a1d3-0db338c9fc6d,Aluminum speeds up the hydrothermal alteration of olivine,10.2138/am.2013.4469
http://info.deepcarbon.net/individual/1ab93d95-344b-4b7b-9476-a5bfe2481a4e,Serpentinites act as sponges for fluid-mobile elements in abyssal and subduction zone environments,10.1111/j.1365-3121.2011.00995.x
http://info.deepcarbon.net/individual/d4225de3d-8d8b-469e-aa35-b9369e855215,Silanediol Hydrogen Bonding Activation of Carbonyl Compounds,10.1002/chem.201101492
http://info.deepcarbon.net/individual/d7694405c-6831-4fa9-8e2b-548c63cf1f26,High-Pressure Biochemistry and Biophysics,10.2138/rmg.2013.75.19
http://info.deepcarbon.net/individual/7d8bac0d-84e0-42f3-99f1-17fc71491795,"Pelolinea submarina gen. nov., sp. nov., an anaerobic, filamentous bacterium of the phylum Chloroflexi isolated from subseafloor sediment",10.1099/ijs.0.057547-0
http://info.deepcarbon.net/individual/9cb38036-28b3-4304-b791-489ffea593bd,Cyclic 100-ka (glacial-interglacial) migration of subseafloor redox zonation on the Peruvian shelf,10.1073/pnas.1305981110
http://info.deepcarbon.net/individual/4aed65cb-82c6-4ebc-85b5-4d3f9047ba91,Geochemistry of basalts from IODP site U1365: Implications for magmatism and mantle source signatures of the mid-Cretaceous Osbourn Trough,10.1016/j.lithos.2012.04.014
http://info.deepcarbon.net/individual/67087964-05ae-4a47-beb6-70958017f5d5,Niche Separation of Methanotrophic Archaea (ANME-1 and -2) in Methane-Seep Sediments of the Eastern Japan Sea Offshore Joetsu,10.1080/01490451003709334
http://info.deepcarbon.net/individual/d380694d7-6730-43fa-baa3-16a5fcf0b94b,Moissanite: A window for high-pressure experiments,10.1126/science.290.5492.783
http://info.deepcarbon.net/individual/d24d71a92-3002-4c99-90d2-121471f61d35,Earth history - The rise of atmospheric oxygen,10.1126/science.1063811
http://info.deepcarbon.net/individual/d57a10292-59f5-4e90-9c4d-29320405aeb8,The origin of NO3- and N-2 in deep subsurface fracture water of South Africa,10.1016/j.chemgeo.2011.11.017
http://info.deepcarbon.net/individual/d0b276dc8-c813-4745-b686-4c6556dfeb36,CHIRAL HABIT MODIFICATIONS OF GYPSUM FROM EPITAXIAL-LIKE ADSORPTION OF STEREOSPECIFIC GROWTH-INHIBITORS,10.1016/0022-0248(91)90086-K
http://info.deepcarbon.net/individual/d36d7ffb0-65f3-4b44-ba32-247b123610a7,Cleaner energy for sustainable future,10.1016/j.jclepro.2009.02.001
http://info.deepcarbon.net/individual/17fd00d1-12e7-413f-ac65-8562bb305537,In situ Raman study and thermodynamic model of aqueous carbonate speciation in equilibrium with aragonite under subduction zone conditions,10.1016/j.gca.2014.01.030
http://info.deepcarbon.net/individual/fb81759f-dd41-4a7d-b46f-fed071243e7b,"Geogas transport in fractured hard rock ��� Correlations with mining seismicity at 3.54km depth, TauTona gold mine, South Africa",10.1016/j.apgeochem.2011.07.011
http://info.deepcarbon.net/individual/d63e86059-5666-49b2-a79a-aa326cf067a2,Channelized fluid flow in oceanic crust reconciles heat-flow and permeability data,10.1038/47463
http://info.deepcarbon.net/individual/9559df26-d8b3-433b-b153-00020334fe52,"Organic functional group transformations in water at elevated temperature and pressure: Reversibility, reactivity, and mechanisms",10.1016/j.gca.2012.11.014
